3396.00,96.09
3395.00,96.10
3394.00,96.10
3393.00,96.11
3392.00,96.10
3391.00,96.10
3390.00,96.10
3389.00,96.11
3388.00,96.12
3387.00,96.13
3386.00,96.14
3385.00,96.14
3384.00,96.14
3383.00,96.14
3382.00,96.15
3381.00,96.16
3380.00,96.17
3379.00,96.18
3378.00,96.18
3377.00,96.19
3376.00,96.19
3375.00,96.19
3374.00,96.20
3373.00,96.21
3372.00,96.23
3371.00,96.24
3370.00,96.25
3369.00,96.25
3368.00,96.24
3367.00,96.23
3366.00,96.22
3365.00,96.21
3364.00,96.21
3363.00,96.22
3362.00,96.23
3361.00,96.24
3360.00,96.24
3359.00,96.25
3358.00,96.25
3357.00,96.25
3356.00,96.26
3355.00,96.27
3354.00,96.28
3353.00,96.29
3352.00,96.30
3351.00,96.31
3350.00,96.31
3349.00,96.30
3348.00,96.30
3347.00,96.31
3346.00,96.32
3345.00,96.33
3344.00,96.34
3343.00,96.34
3342.00,96.35
3341.00,96.35
3340.00,96.36
3339.00,96.36
3338.00,96.35
3337.00,96.34
3336.00,96.33
3335.00,96.33
3334.00,96.33
3333.00,96.34
3332.00,96.35
3331.00,96.36
3330.00,96.37
3329.00,96.38
3328.00,96.39
3327.00,96.40
3326.00,96.40
3325.00,96.39
3324.00,96.39
3323.00,96.39
3322.00,96.39
3321.00,96.40
3320.00,96.40
3319.00,96.41
3318.00,96.41
3317.00,96.42
3316.00,96.42
3315.00,96.43
3314.00,96.43
3313.00,96.44
3312.00,96.44
3311.00,96.45
3310.00,96.45
3309.00,96.46
3308.00,96.46
3307.00,96.46
3306.00,96.45
3305.00,96.45
3304.00,96.45
3303.00,96.45
3302.00,96.45
3301.00,96.46
3300.00,96.46
3299.00,96.47
3298.00,96.47
3297.00,96.48
3296.00,96.49
3295.00,96.49
3294.00,96.49
3293.00,96.49
3292.00,96.48
3291.00,96.47
3290.00,96.46
3289.00,96.46
3288.00,96.47
3287.00,96.48
3286.00,96.48
3285.00,96.48
3284.00,96.48
3283.00,96.48
3282.00,96.48
3281.00,96.49
3280.00,96.49
3279.00,96.50
3278.00,96.50
3277.00,96.51
3276.00,96.51
3275.00,96.51
3274.00,96.50
3273.00,96.50
3272.00,96.50
3271.00,96.50
3270.00,96.50
3269.00,96.50
3268.00,96.49
3267.00,96.49
3266.00,96.49
3265.00,96.49
3264.00,96.49
3263.00,96.49
3262.00,96.49
3261.00,96.49
3260.00,96.50
3259.00,96.50
3258.00,96.50
3257.00,96.50
3256.00,96.50
3255.00,96.49
3254.00,96.48
3253.00,96.48
3252.00,96.48
3251.00,96.49
3250.00,96.50
3249.00,96.51
3248.00,96.51
3247.00,96.51
3246.00,96.49
3245.00,96.48
3244.00,96.47
3243.00,96.47
3242.00,96.46
3241.00,96.47
3240.00,96.47
3239.00,96.47
3238.00,96.48
3237.00,96.49
3236.00,96.49
3235.00,96.49
3234.00,96.49
3233.00,96.49
3232.00,96.48
3231.00,96.47
3230.00,96.46
3229.00,96.46
3228.00,96.45
3227.00,96.46
3226.00,96.46
3225.00,96.46
3224.00,96.47
3223.00,96.47
3222.00,96.46
3221.00,96.46
3220.00,96.45
3219.00,96.44
3218.00,96.44
3217.00,96.44
3216.00,96.44
3215.00,96.43
3214.00,96.43
3213.00,96.42
3212.00,96.42
3211.00,96.42
3210.00,96.42
3209.00,96.42
3208.00,96.42
3207.00,96.42
3206.00,96.42
3205.00,96.42
3204.00,96.42
3203.00,96.42
3202.00,96.42
3201.00,96.42
3200.00,96.41
3199.00,96.40
3198.00,96.39
3197.00,96.38
3196.00,96.37
3195.00,96.37
3194.00,96.38
3193.00,96.38
3192.00,96.39
3191.00,96.39
3190.00,96.38
3189.00,96.38
3188.00,96.37
3187.00,96.37
3186.00,96.36
3185.00,96.35
3184.00,96.34
3183.00,96.34
3182.00,96.34
3181.00,96.34
3180.00,96.33
3179.00,96.32
3178.00,96.31
3177.00,96.30
3176.00,96.30
3175.00,96.30
3174.00,96.30
3173.00,96.30
3172.00,96.30
3171.00,96.30
3170.00,96.30
3169.00,96.29
3168.00,96.29
3167.00,96.28
3166.00,96.28
3165.00,96.27
3164.00,96.26
3163.00,96.26
3162.00,96.26
3161.00,96.25
3160.00,96.25
3159.00,96.25
3158.00,96.25
3157.00,96.25
